CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
10130	167.98599	1154644763	0.22169	0.70552	167.75507	0.23093	342	1	0.18862	0.74655	1	0.22183	0.80307	1	0.20523	0.77481	1	0.19680	0.55618	23.01921	1.06175	1	0.63493	0.52413	25.98117	1.06175	1	-0.17902	-0.02496	2.72800	0.00454	0	0.01847	-0.00281	0.60370	0.00500	1	0.79740	0.57593	0	0
10131	168.00237	1154699001	0.20810	0.73692	167.75507	0.23093	342	0	0.20035	0.74362	1	0.22669	0.81690	1	0.21352	0.78026	1	0.19712	0.55593	23.22440	1.05507	1	0.63514	0.52428	26.11267	1.05507	1	-0.17902	-0.02496	2.72800	0.00454	0	0.01847	-0.00281	0.60370	0.00500	1	0.79740	0.57593	0	0
10132	168.01898	1154754074	0.20799	0.74750	167.75507	0.23093	342	0	0.20483	0.74482	1	0.21092	0.77134	1	0.20787	0.75808	1	0.19716	0.55592	23.18844	1.04838	1	0.63551	0.52428	25.90652	1.04838	1	-0.17902	-0.02496	2.72800	0.00454	0	0.01847	-0.00281	0.60370	0.00500	1	0.79740	0.57593	0	0
10133	168.03552	1154808865	0.20819	0.75138	167.75507	0.23093	342	0	0.20626	0.74709	1	0.21091	0.77119	1	0.20859	0.75914	1	0.19714	0.55598	23.16084	1.04169	1	0.63551	0.52429	25.91603	1.04871	1	-0.17852	-0.02469	2.72058	0.00454	0	0.01920	-0.00291	0.62614	0.00511	1	0.79740	0.57593	0	0
10134	168.05176	1154862658	0.20818	0.76841	168.00237	0.04939	343	1	0.22265	0.84129	1	0.19369	0.79773	1	0.20817	0.81951	1	0.19739	0.55559	23.04540	1.04871	1	0.63571	0.52393	25.91152	1.05572	1	-0.17852	-0.02469	2.72058	0.00454	0	0.01920	-0.00291	0.62614	0.00511	1	0.79740	0.57593	0	0
10135	168.06833	1154917555	0.20846	0.77898	168.00237	0.06596	343	1	0.20645	0.83722	1	0.21272	0.80533	1	0.20959	0.82127	1	0.19826	0.55613	24.24218	1.05572	1	0.63598	0.52395	25.77406	1.06274	1	-0.17852	-0.02469	2.72058	0.00454	0	0.01920	-0.00291	0.62614	0.00511	1	0.79740	0.57593	0	0
10136	168.08470	1154971784	0.20840	0.78526	168.00237	0.08234	343	1	0.20355	0.83381	1	0.21262	0.79949	1	0.20809	0.81665	1	0.19842	0.55556	23.78503	1.06943	1	0.63641	0.52402	26.14915	1.07645	1	-0.04126	-0.00550	0.62184	0.00475	1	0.01962	-0.00292	0.62756	0.00530	1	0.79740	0.57593	0	0
10137	168.10126	1155026634	0.22805	0.78578	168.00237	0.09889	343	1	0.34424	0.77867	1	0.34770	0.79910	1	0.34597	0.78889	1	0.20515	0.55541	24.74730	1.08314	1	0.64304	0.52426	25.54801	1.08314	1	-0.04126	-0.00550	0.62184	0.00475	1	0.01962	-0.00292	0.62756	0.00530	1	0.79740	0.57593	0	0
10138	168.11786	1155081624	0.24193	0.78328	168.00237	0.11549	343	1	0.33949	0.75941	1	0.33870	0.77214	1	0.33909	0.76577	1	0.20509	0.55535	24.78974	1.08982	1	0.64271	0.52407	25.73516	1.08982	1	-0.04126	-0.00550	0.62184	0.00475	1	0.01962	-0.00292	0.62756	0.00530	1	0.79740	0.57593	0	0
10139	168.13426	1155135967	0.25270	0.78123	168.00237	0.13190	343	1	0.33892	0.75734	1	0.33867	0.77228	1	0.33879	0.76481	1	0.20552	0.55512	24.87103	1.09651	1	0.64306	0.52399	25.60672	1.08950	1	-0.04102	-0.00551	0.62242	0.00509	1	0.01914	-0.00281	0.60505	0.00506	1	0.79740	0.57593	0	0
10140	168.15060	1155190110	0.26164	0.77914	168.00237	0.14824	343	1	0.34100	0.75909	1	0.34328	0.76169	1	0.34214	0.76039	1	0.20562	0.55491	24.95413	1.08950	1	0.64317	0.52368	25.75363	1.08248	1	-0.04102	-0.00551	0.62242	0.00509	1	0.01914	-0.00281	0.60505	0.00506	1	0.79740	0.57593	0	0
10141	168.16733	1155245506	0.26884	0.77731	168.00237	0.16496	343	1	0.34083	0.75193	1	0.34085	0.76613	1	0.34084	0.75903	1	0.20559	0.55496	25.00364	1.08248	1	0.64317	0.52376	25.82588	1.07546	1	-0.04102	-0.00551	0.62242	0.00509	1	0.01914	-0.00281	0.60505	0.00506	1	0.79740	0.57593	0	0
10142	168.18387	1155300288	0.27483	0.77601	168.00237	0.18150	343	1	0.34142	0.75416	1	0.34011	0.76921	1	0.34076	0.76169	1	0.20555	0.55496	25.04575	1.07546	1	0.64319	0.52370	25.84177	1.06844	1	-0.04110	-0.00551	0.62220	0.00503	1	0.01914	-0.00281	0.60505	0.00501	1	0.79740	0.57593	0	0
10143	168.20010	1155354090	0.28010	0.77540	168.00237	0.19774	343	1	0.34277	0.76337	1	0.34389	0.77284	1	0.34333	0.76810	1	0.20550	0.55510	25.11751	1.06844	1	0.64319	0.52382	25.79250	1.06844	1	-0.04110	-0.00551	0.62220	0.00503	1	0.01914	-0.00281	0.60505	0.00501	1	0.79740	0.57593	0	0
10144	168.21661	1155408767	0.28450	0.77571	168.00237	0.21425	343	1	0.33938	0.77514	1	0.34397	0.78430	1	0.34167	0.77972	1	0.20538	0.55523	25.13250	1.06844	1	0.64313	0.52395	25.72421	1.06844	1	-0.04110	-0.00551	0.62220	0.00503	1	0.01914	-0.00281	0.60505	0.00501	1	0.79740	0.57593	0	0
10145	168.23312	1155463456	0.28831	0.77598	168.00237	0.23076	343	1	0.33938	0.77514	1	0.34397	0.78430	1	0.34167	0.77972	1	0.20536	0.55526	25.08302	1.06844	1	0.64313	0.52398	25.71341	1.06844	1	-0.04110	-0.00551	0.62220	0.00500	1	0.01914	-0.00281	0.60505	0.00499	1	0.79740	0.57593	0	0
10146	168.24973	1155518491	0.31832	0.78076	168.00237	0.23076	343	0	0.32784	0.79854	1	0.32789	0.80762	1	0.32787	0.80308	1	0.20515	0.55555	24.93873	1.06844	1	0.64292	0.52420	25.80854	1.06844	1	-0.04110	-0.00551	0.62220	0.00500	1	0.01914	-0.00281	0.60505	0.00499	1	0.79740	0.57593	0	0
10147	168.26628	1155573318	0.32332	0.78455	168.00237	0.23076	343	0	0.32816	0.81739	1	0.32847	0.75928	1	0.32832	0.78833	1	0.20512	0.55596	25.16842	1.06844	1	0.64293	0.52442	25.82261	1.06844	1	-0.04110	-0.00551	0.62220	0.00500	1	0.01914	-0.00281	0.60505	0.00499	1	0.79740	0.57593	0	0
10148	168.28256	1155627258	0.32498	0.78493	168.00237	0.23076	343	0	0.32744	0.81544	1	0.32918	0.75594	1	0.32831	0.78569	1	0.20559	0.55599	24.99050	1.07588	1	0.64343	0.52482	25.66722	1.07588	1	-0.04203	-0.00581	0.63995	0.00516	1	0.01940	-0.00301	0.60726	0.00503	1	0.79740	0.57593	0	0
10149	168.29915	1155682173	0.36470	0.78054	168.24973	0.04942	344	1	0.48728	0.73202	1	0.48042	0.80273	1	0.48385	0.76737	1	0.21223	0.55676	24.82630	1.08331	1	0.65028	0.52637	24.91576	1.08331	1	-0.04203	-0.00581	0.63995	0.00516	1	0.01940	-0.00301	0.60726	0.00503	1	0.79740	0.57593	0	0
10150	168.31558	1155736652	0.39480	0.77407	168.24973	0.06586	344	1	0.51372	0.71743	1	0.51672	0.77898	1	0.51522	0.74821	1	0.21401	0.55666	24.04710	1.09074	1	0.65099	0.52614	25.06112	1.09074	1	-0.04203	-0.00581	0.63995	0.00516	1	0.01940	-0.00301	0.60726	0.00503	1	0.79740	0.57593	0	0
10151	168.33208	1155791302	0.41508	0.76930	168.24973	0.08235	344	1	0.51426	0.71487	1	0.51865	0.77602	1	0.51646	0.74545	1	0.21387	0.55691	25.01144	1.09817	1	0.65154	0.52595	24.68559	1.09817	1	-0.04172	-0.00586	0.64098	0.00528	1	0.01980	-0.00301	0.60861	0.00495	1	0.79740	0.57593	0	0
10152	168.34863	1155846129	0.43012	0.76649	168.24973	0.09891	344	1	0.53005	0.71973	1	0.51072	0.77959	1	0.52039	0.74966	1	0.21366	0.55689	24.79004	1.09817	1	0.65139	0.52595	24.56829	1.09817	1	-0.04172	-0.00586	0.64098	0.00528	1	0.01980	-0.00301	0.60861	0.00495	1	0.79740	0.57593	0	0
10153	168.36497	1155900269	0.44122	0.76351	168.24973	0.11525	344	1	0.52931	0.72468	1	0.50845	0.76056	1	0.51888	0.74262	1	0.21362	0.55688	24.85516	1.09817	1	0.65147	0.52551	24.56958	1.09817	1	-0.04172	-0.00586	0.64098	0.00528	1	0.01980	-0.00301	0.60861	0.00495	1	0.79740	0.57593	0	0
10154	168.38161	1155955354	0.44971	0.76150	168.24973	0.13188	344	1	0.52868	0.72717	1	0.50659	0.76362	1	0.51763	0.74539	1	0.21357	0.55685	24.88892	1.09074	1	0.65133	0.52560	24.69668	1.09074	1	-0.04095	-0.00575	0.62845	0.00512	1	0.01980	-0.00301	0.60861	0.00492	1	0.79740	0.57593	0	0
10155	168.39799	1156009655	0.45523	0.76129	168.24973	0.14827	344	1	0.51948	0.73810	1	0.49029	0.78066	1	0.50488	0.75938	1	0.21346	0.55695	24.99332	1.08331	1	0.65123	0.52556	24.56727	1.08331	1	-0.04095	-0.00575	0.62845	0.00512	1	0.01980	-0.00301	0.60861	0.00492	1	0.79740	0.57593	0	0
10156	168.41460	1156064647	0.46104	0.76145	168.24973	0.16487	344	1	0.54592	0.74150	1	0.49243	0.78478	1	0.51917	0.76314	1	0.21346	0.55698	25.00376	1.07588	1	0.65129	0.52552	24.42479	1.07588	1	-0.04095	-0.00575	0.62845	0.00512	1	0.01980	-0.00301	0.60861	0.00492	1	0.79740	0.57593	0	0
10157	168.43111	1156119347	0.46575	0.76191	168.24973	0.18138	344	1	0.54447	0.74610	1	0.49071	0.78764	1	0.51759	0.76687	1	0.21342	0.55709	25.00116	1.06175	1	0.65129	0.52554	24.43294	1.06877	1	-0.03960	-0.00555	0.60708	0.00483	1	0.02016	-0.00307	0.62107	0.00487	1	0.79740	0.57593	0	0
10158	168.44748	1156173601	0.47001	0.76229	168.24973	0.19775	344	1	0.54788	0.74467	1	0.49435	0.78912	1	0.52112	0.76690	1	0.21347	0.55710	25.06513	1.06208	1	0.65141	0.52548	24.61995	1.06910	1	-0.03960	-0.00555	0.60708	0.00483	1	0.02016	-0.00307	0.62107	0.00487	1	0.79740	0.57593	0	0
10159	168.46396	1156228153	0.49814	0.75792	168.24973	0.19775	344	0	0.52727	0.72889	1	0.50098	0.77989	1	0.51413	0.75439	1	0.21355	0.55718	25.13875	1.06241	1	0.65144	0.52531	24.83957	1.06943	1	-0.03960	-0.00555	0.60708	0.00483	1	0.02016	-0.00307	0.62107	0.00487	1	0.79740	0.57593	0	0
10160	168.48058	1156283216	0.50628	0.75556	168.24973	0.19775	344	0	0.52788	0.72649	1	0.50098	0.77989	1	0.51443	0.75319	1	0.21365	0.55708	25.07388	1.06943	1	0.65144	0.52531	24.83957	1.06943	1	-0.04095	-0.00575	0.62845	0.00506	1	0.01980	-0.00301	0.60861	0.00485	1	0.79740	0.57593	0	0
10161	168.49698	1156337553	0.51474	0.75437	168.24973	0.19775	344	0	0.54894	0.72246	1	0.51438	0.78154	1	0.53166	0.75200	1	0.21408	0.55685	25.17792	1.07612	1	0.65167	0.52554	25.21606	1.06910	1	-0.04095	-0.00575	0.62845	0.00506	1	0.01980	-0.00301	0.60861	0.00485	1	0.79740	0.57593	0	0
10162	168.51344	1156392127	0.51927	0.75516	168.46396	0.04948	345	1	0.53383	0.72786	1	0.53184	0.78723	1	0.53283	0.75754	1	0.21429	0.55675	25.08316	1.07579	1	0.65189	0.52571	25.10383	1.06877	1	-0.04095	-0.00575	0.62845	0.00506	1	0.01980	-0.00301	0.60861	0.00485	1	0.79740	0.57593	0	0
10163	168.53012	1156447354	0.52197	0.75566	168.46396	0.06616	345	1	0.53379	0.72797	1	0.53175	0.78736	1	0.53277	0.75767	1	0.21451	0.55658	25.09530	1.07546	1	0.65251	0.52560	24.98727	1.06844	1	-0.18229	-0.02546	2.87663	0.00506	0	0.02007	-0.00298	0.61122	0.00490	1	0.79740	0.57593	0	0
10164	168.54642	1156501359	0.54169	0.74975	168.46396	0.08246	345	1	0.66318	0.67123	1	0.61741	0.76913	1	0.64030	0.72018	1	0.22044	0.55383	23.78677	1.06844	1	0.65776	0.52352	25.47575	1.06844	1	-0.18229	-0.02546	2.87663	0.00506	0	0.02007	-0.00298	0.61122	0.00490	1	0.79740	0.57593	0	0
10165	168.56287	1156555828	0.55997	0.74158	168.46396	0.09891	345	1	0.68779	0.64558	1	0.65155	0.73960	1	0.66967	0.69259	1	0.22142	0.55355	24.46018	1.06844	1	0.65824	0.52261	25.46057	1.06844	1	-0.18229	-0.02546	2.87663	0.00506	0	0.02007	-0.00298	0.61122	0.00490	1	0.79740	0.57593	0	0
10166	168.57957	1156611175	0.57368	0.73546	168.46396	0.11562	345	1	0.68779	0.64558	1	0.65155	0.73960	1	0.66967	0.69259	1	0.22259	0.55302	23.39400	1.06844	1	0.65872	0.52293	25.33434	1.06844	1	-0.18059	-0.02552	2.88379	0.00506	0	0.02025	-0.00282	0.60548	0.00492	1	0.79740	0.57593	0	0
10167	168.59595	1156665427	0.58495	0.73193	168.46396	0.13199	345	1	0.67685	0.65989	1	0.67335	0.74754	1	0.67510	0.70371	1	0.22278	0.55318	23.89630	1.06844	1	0.65915	0.52329	25.53315	1.06844	1	-0.18059	-0.02552	2.88379	0.00506	0	0.02025	-0.00282	0.60548	0.00492	1	0.79740	0.57593	0	0
10168	168.61235	1156719775	0.59321	0.72904	168.46396	0.14839	345	1	0.68374	0.66391	1	0.65139	0.74216	1	0.66757	0.70304	1	0.22283	0.55322	23.89128	1.06844	1	0.65938	0.52329	25.45287	1.06844	1	-0.18059	-0.02552	2.88379	0.00506	0	0.02025	-0.00282	0.60548	0.00492	1	0.79740	0.57593	0	0
10169	168.62883	1156774387	0.60044	0.72612	168.46396	0.16487	345	1	0.68545	0.66096	1	0.65995	0.73284	1	0.67270	0.69690	1	0.22283	0.55339	24.16385	1.07588	1	0.65943	0.52339	25.41167	1.09069	1	-0.04108	-0.00569	0.64304	0.00502	1	0.02025	-0.00282	0.60548	0.00503	1	0.79740	0.57593	0	0
10170	168.64537	1156829149	0.60564	0.72354	168.46396	0.18141	345	1	0.67012	0.65338	1	0.65555	0.73679	1	0.66283	0.69508	1	0.22306	0.55367	24.12636	1.09812	1	0.65981	0.52334	25.74574	1.11294	1	-0.04108	-0.00569	0.64304	0.00502	1	0.02025	-0.00282	0.60548	0.00503	1	0.79740	0.57593	0	0
10171	168.66185	1156883769	0.61142	0.72023	168.46396	0.19789	345	1	0.68604	0.64009	1	0.67559	0.72105	1	0.68081	0.68057	1	0.22316	0.55367	24.21714	1.12037	1	0.65989	0.52328	25.29795	1.13518	1	-0.04108	-0.00569	0.64304	0.00502	1	0.02025	-0.00282	0.60548	0.00503	1	0.79740	0.57593	0	0
10172	168.67848	1156938861	0.61626	0.71747	168.46396	0.21452	345	1	0.68784	0.63685	1	0.67060	0.72638	1	0.67922	0.68161	1	0.22335	0.55352	23.85576	1.12849	1	0.66002	0.52345	25.28333	1.12215	1	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00507	1	0.79740	0.57593	0	0
10173	168.69498	1156993502	0.64778	0.71184	168.46396	0.21452	345	0	0.71833	0.66577	1	0.66135	0.85551	1	0.68984	0.76064	1	0.22382	0.55305	23.70514	1.10803	1	0.66032	0.52494	23.33603	1.08686	1	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00507	1	0.79740	0.57593	0	0
10174	168.71135	1157047727	0.63457	0.88481	168.46396	0.21452	345	0	0.65972	1.05457	1	0.58302	1.06097	1	0.62137	1.05777	1	0.22425	0.55785	15.40915	1.07274	1	0.66002	0.52780	18.20625	1.05158	1	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00507	1	0.79740	0.57593	0	0
10175	168.72771	1157101946	0.61410	0.94522	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	1	0.57315	1.06604	1	0.22425	0.55785	15.40915	1.03746	0	0.66119	0.53102	14.39055	1.02264	1	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10176	168.74431	1157156939	0.59726	1.06190	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.02264	0	0.66119	0.53102	14.39055	1.02899	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10177	168.76093	1157211959	0.59726	1.06190	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.02899	0	0.66119	0.53102	14.39055	1.03534	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10178	168.77730	1157266192	0.59726	1.06190	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.03534	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10179	168.79373	1157320635	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10180	168.81018	1157375156	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10181	168.82695	1157430685	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10182	168.84348	1157485462	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10183	168.85982	1157539565	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10184	168.87634	1157594306	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10185	168.89259	1157648164	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10186	168.90910	1157702857	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10187	168.92584	1157758329	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10188	168.94206	1157812020	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10189	168.95860	1157866830	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10190	168.97508	1157921419	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10191	168.99173	1157976558	0.00000	0.00000	168.46396	0.21452	345	0	0.65972	1.05457	0	0.57315	1.06604	0	0.57315	1.06604	0	0.22425	0.55785	15.40915	1.04169	0	0.66119	0.53102	14.39055	1.04169	0	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10192	169.00818	1158031081	0.35356	0.24900	168.46396	0.21452	345	0	0.72581	0.47383	1	0.68845	0.52215	1	0.70713	0.49799	1	0.23115	0.54565	24.17795	1.04169	1	0.66775	0.51680	25.38301	1.04169	1	-0.03851	-0.00535	0.60430	0.00488	1	0.02006	-0.00282	0.59602	0.00263	1	0.79740	0.57593	0	0
10193	169.02475	1158085978	0.47142	0.33200	168.46396	0.21452	345	0	0.72581	0.47383	1	0.68845	0.52215	1	0.70713	0.49799	1	0.23120	0.54559	24.36325	1.04169	1	0.66792	0.51649	25.08446	1.04169	1	-0.03784	-0.00502	0.60806	0.00463	1	0.02137	-0.00264	0.60642	0.00475	1	0.79740	0.57593	0	0
10194	169.04109	1158140127	0.70348	0.49505	168.46396	0.21452	345	0	0.71681	0.49672	1	0.67552	0.48159	1	0.69617	0.48915	1	0.23162	0.54486	24.06909	1.04169	1	0.66826	0.51618	25.35178	1.04169	1	-0.03784	-0.00502	0.60806	0.00463	1	0.02137	-0.00264	0.60642	0.00475	1	0.79740	0.57593	0	0
10195	169.05775	1158195321	0.70560	0.51146	168.46396	0.21452	345	0	0.72542	0.53588	1	0.69003	0.51988	1	0.70773	0.52788	1	0.23177	0.54480	24.51285	1.04169	1	0.66838	0.51607	25.46817	1.04169	1	-0.03784	-0.00502	0.60806	0.00463	1	0.02137	-0.00264	0.60642	0.00475	1	0.79740	0.57593	0	0
10196	169.07410	1158249430	0.70749	0.51493	168.46396	0.21452	345	0	0.72928	0.52846	1	0.69328	0.51525	1	0.71128	0.52186	1	0.23219	0.54430	23.88752	1.05581	1	0.66852	0.51561	25.50425	1.04946	1	-0.03952	-0.00506	0.63665	0.00482	1	0.02096	-0.00240	0.59367	0.00477	1	0.79740	0.57593	0	0
10197	169.09064	1158304238	0.70931	0.47550	169.04109	0.04955	346	1	0.73484	0.37666	1	0.69472	0.33776	1	0.71478	0.35721	1	0.23251	0.53810	24.41696	1.06358	1	0.66852	0.50881	25.71730	1.05723	1	-0.03952	-0.00506	0.63665	0.00482	1	0.02096	-0.00240	0.59367	0.00477	1	0.79740	0.57593	0	0
10198	169.10710	1158358787	0.70790	0.44064	169.04109	0.06601	346	1	0.71219	0.30518	1	0.69229	0.29723	1	0.70224	0.30120	1	0.23270	0.53691	24.27713	1.07135	1	0.66872	0.50766	25.60628	1.06500	1	-0.03952	-0.00506	0.63665	0.00482	1	0.02096	-0.00240	0.59367	0.00477	1	0.79740	0.57593	0	0
10199	169.12354	1158413241	0.70642	0.41854	169.04109	0.08244	346	1	0.71060	0.30976	1	0.68747	0.30629	1	0.69903	0.30803	1	0.23272	0.53635	24.28197	1.06500	1	0.66862	0.50757	25.37123	1.05288	1	-0.03779	-0.00448	0.61013	0.00473	1	0.02052	-0.00209	0.57998	0.00465	1	0.79740	0.57593	0	0
10200	169.13995	1158467619	0.70320	0.40359	169.04109	0.09886	346	1	0.70458	0.33213	1	0.66317	0.29563	1	0.68387	0.31388	1	0.23267	0.53660	24.46510	1.03876	1	0.66872	0.50798	25.98284	1.03299	1	-0.03779	-0.00448	0.61013	0.00473	1	0.02052	-0.00209	0.57998	0.00465	1	0.79740	0.57593	0	0
10201	169.15671	1158523124	0.70121	0.39598	169.04109	0.11562	346	1	0.72231	0.35387	1	0.65225	0.33154	1	0.68728	0.34271	1	0.23260	0.53667	24.41348	1.01887	1	0.66883	0.50811	25.55233	1.01310	1	-0.03779	-0.00448	0.61013	0.00473	1	0.02052	-0.00209	0.57998	0.00465	1	0.79740	0.57593	0	0
10202	169.17305	1158577267	0.69893	0.39170	169.04109	0.13196	346	1	0.71687	0.36805	1	0.64459	0.34694	1	0.68073	0.35749	1	0.23253	0.53672	24.52249	0.99898	1	0.66888	0.50825	25.62302	0.99320	1	-0.03734	-0.00448	0.60292	0.00443	1	0.02052	-0.00217	0.57975	0.00443	1	0.79740	0.57593	0	0
10203	169.18947	1158631633	0.69654	0.38719	169.04109	0.14838	346	1	0.70450	0.34082	1	0.64545	0.35246	1	0.67498	0.34664	1	0.23241	0.53688	24.50563	0.99320	1	0.66888	0.50839	25.32830	0.99320	1	-0.03734	-0.00448	0.60292	0.00443	1	0.02052	-0.00217	0.57975	0.00443	1	0.79740	0.57593	0	0
10204	169.20610	1158686764	0.69427	0.38207	169.04109	0.16501	346	1	0.69662	0.32200	1	0.64658	0.33954	1	0.67160	0.33077	1	0.23234	0.53659	24.27437	0.99320	1	0.66884	0.50814	25.27625	0.99320	1	-0.03734	-0.00448	0.60292	0.00443	1	0.02052	-0.00217	0.57975	0.00443	1	0.79740	0.57593	0	0
10205	169.22244	1158740874	0.69238	0.37779	169.04109	0.18135	346	1	0.69662	0.32200	1	0.64658	0.33954	1	0.67160	0.33077	1	0.23224	0.53679	24.46607	0.99320	1	0.66887	0.50824	25.09065	0.99320	1	-0.03757	-0.00460	0.60666	0.00442	1	0.02052	-0.00217	0.57975	0.00433	1	0.79740	0.57593	0	0
10206	169.23897	1158795638	0.69085	0.37369	169.04109	0.19788	346	1	0.70862	0.31366	1	0.63634	0.33526	1	0.67248	0.32446	1	0.23182	0.53645	24.37546	0.99320	1	0.66872	0.50811	25.22782	0.99320	1	-0.03757	-0.00460	0.60666	0.00442	1	0.02052	-0.00217	0.57975	0.00433	1	0.79740	0.57593	0	0
